__id_std_norm,expected_events_sum,exp_labor_hours_total,exp_labor_cost_total,exp_material_cost_total,exp_total_cost,actual_pm_count,labor_hours_sum,labor_cost_sum,materials_cost_sum,total_task_cost_sum,expected_events_gap,expected_total_cost_gap,expected_labor_hours_gap
129399,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129400,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129401,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129402,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129403,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129404,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129405,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129406,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129407,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129408,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129409,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129410,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129411,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129412,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129413,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129414,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129415,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129416,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129417,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129418,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129419,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129420,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129421,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129422,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129423,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129424,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129425,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129426,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129427,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129428,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129429,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129430,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129431,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129432,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129433,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129434,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129435,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129436,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129437,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129438,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129439,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129440,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129441,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129442,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129443,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129444,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129445,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129446,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129447,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129448,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129449,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129450,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129451,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129452,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129453,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129454,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129455,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129456,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129457,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129458,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129459,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129460,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129461,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129462,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129463,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129464,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129465,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129466,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129467,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129468,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129469,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129470,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129471,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129472,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129473,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129474,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129475,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129476,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129477,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129478,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129479,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129480,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129481,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129482,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129483,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129484,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129485,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129486,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129487,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129488,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129489,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129490,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129491,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129492,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129493,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129494,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129495,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129496,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129497,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129498,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129499,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129500,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129501,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129502,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129503,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129504,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129505,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129506,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129507,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129508,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129509,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129510,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129511,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129512,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129513,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129514,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129515,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129516,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129517,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129518,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129519,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129520,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129521,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129522,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129523,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129524,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129525,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129526,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129527,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129528,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129529,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129530,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129531,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129532,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129533,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129534,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129535,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129536,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129537,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129538,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129539,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129540,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129541,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129542,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129543,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129544,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129545,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129546,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129547,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129548,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129549,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129550,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129551,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129552,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129553,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129554,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129555,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129556,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129557,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129558,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129559,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129560,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129561,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129562,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129563,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129564,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129565,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129566,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129567,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129568,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129569,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129570,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129571,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129572,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129573,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129574,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129575,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129576,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129577,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129578,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129579,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129580,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129581,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129582,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129583,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129584,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129585,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129586,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129587,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129588,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129589,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
129590,47,41.56982142857143,2878.1233333333334,0.0,3083.5555128205133,0,0.0,0.0,0.0,0.0,47,3083.5555128205133,41.56982142857143
