__id_std_norm,freq_code,expected_events,unit_labor_hours,unit_labor_cost,unit_material_cost,unit_total_cost,exp_labor_hours_total,exp_labor_cost_total,exp_material_cost_total,exp_total_cost
119102,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119107,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119112,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119148,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119153,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119158,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119163,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119188,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119198,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119213,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119223,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119224,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119226,A,20,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,17.689285714285713,1224.7333333333333,0.0,1312.1512820512821
119227,SA,112,1.3178193061224488,96.80897959183675,3.78234693877551,100.59132653061225,147.59576228571427,10842.605714285715,423.62285714285713,11266.228571428572
119228,A,4,0.4342410196078431,32.01372549019608,0.0,32.01372549019608,1.7369640784313725,128.05490196078432,0.0,128.05490196078432
119229,2Y,2,2.1097560975609757,149.55048780487806,0.0,149.55048780487806,4.219512195121951,299.1009756097561,0.0,299.1009756097561
119232,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119233,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119237,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119238,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119239,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119239,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119247,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119249,A,8,0.4342410196078431,32.01372549019608,0.0,32.01372549019608,3.473928156862745,256.10980392156864,0.0,256.10980392156864
119249,SA,8,0.4342410196078431,32.01372549019608,0.0,32.01372549019608,3.473928156862745,256.10980392156864,0.0,256.10980392156864
119253,10Y,1,1.1225407741935485,80.59505376344086,0.0,80.59505376344086,1.1225407741935485,80.59505376344086,0.0,80.59505376344086
119315,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119315,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119342,5Y,3,0.416712,30.864444444444448,0.0,30.864444444444448,1.2501360000000001,92.59333333333335,0.0,92.59333333333335
119342,A,4,0.416712,30.864444444444448,0.0,30.864444444444448,1.666848,123.45777777777779,0.0,123.45777777777779
119343,5Y,3,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.2103643863636364,89.60454545454546,0.0,89.60454545454546
119343,A,4,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.6138191818181817,119.47272727272728,0.0,119.47272727272728
119344,5Y,3,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.2103643863636364,89.60454545454546,0.0,89.60454545454546
119344,A,4,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.6138191818181817,119.47272727272728,0.0,119.47272727272728
119345,5Y,3,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.2103643863636364,89.60454545454546,0.0,89.60454545454546
119345,A,4,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.6138191818181817,119.47272727272728,0.0,119.47272727272728
119346,5Y,3,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.2103643863636364,89.60454545454546,0.0,89.60454545454546
119346,A,4,0.40345479545454543,29.86818181818182,0.0,29.86818181818182,1.6138191818181817,119.47272727272728,0.0,119.47272727272728
119347,5Y,3,0.40345025,29.867727272727276,0.0,29.867727272727276,1.21035075,89.60318181818182,0.0,89.60318181818182
119347,A,4,0.40345025,29.867727272727276,0.0,29.867727272727276,1.613801,119.4709090909091,0.0,119.4709090909091
119348,5Y,3,0.6275134444444445,46.638888888888886,0.0,46.638888888888886,1.8825403333333335,139.91666666666666,0.0,139.91666666666666
119348,A,4,0.6275134444444445,46.638888888888886,0.0,46.638888888888886,2.510053777777778,186.55555555555554,0.0,186.55555555555554
119367,M,129,5.214285714285714,352.50714285714287,0.0,352.50714285714287,672.6428571428571,45473.42142857143,0.0,45473.42142857143
119368,A,18,1.8842233548387097,132.62806451612903,6.722741935483871,139.3508064516129,33.91602038709677,2387.3051612903228,121.00935483870967,2508.314516129032
119368,M,42,1.8842233548387097,132.62806451612903,6.722741935483871,139.3508064516129,79.1373809032258,5570.3787096774195,282.3551612903226,5852.7338709677415
119368,SA,28,1.8842233548387097,132.62806451612903,6.722741935483871,139.3508064516129,52.75825393548387,3713.585806451613,188.2367741935484,3901.822580645161
119368,W,549,1.8842233548387097,132.62806451612903,6.722741935483871,139.3508064516129,1034.4386218064517,72812.80741935484,3690.7853225806452,76503.59274193548
119384,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119395,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119396,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119412,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119416,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119418,M,129,5.071428571428571,363.31857142857143,3.974285714285714,367.29285714285714,654.2142857142857,46868.095714285715,512.6828571428572,47380.77857142857
119419,M,129,4.892857142857143,348.3828571428571,0.0,348.3828571428571,631.1785714285714,44941.38857142857,0.0,44941.38857142857
119422,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119426,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119428,M,43,5.321428571428571,378.0585714285714,0.0,378.0585714285714,228.82142857142856,16256.518571428569,0.0,16256.518571428569
119428,SA,8,5.321428571428571,378.0585714285714,0.0,378.0585714285714,42.57142857142857,3024.468571428571,0.0,3024.468571428571
119429,M,129,5.428571428571429,388.3757142857143,0.0,388.3757142857143,700.2857142857143,50100.467142857146,0.0,50100.467142857146
119432,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119436,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119443,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119444,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119445,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119445,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119447,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119448,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119449,M,43,2.363636,171.2,276.41,447.61,101.636348,7361.599999999999,11885.630000000001,19247.23
119449,SA,8,2.363636,171.2,276.41,447.61,18.909088,1369.6,2211.28,3580.88
119451,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119452,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119453,M,43,3.2142857142857144,259.62285714285713,3.9014285714285712,263.5242857142857,138.21428571428572,11163.782857142856,167.76142857142855,11331.544285714286
119453,SA,8,3.2142857142857144,259.62285714285713,3.9014285714285712,263.5242857142857,25.714285714285715,2076.982857142857,31.21142857142857,2108.194285714286
119501,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119512,M,129,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,114.09589285714286,7899.530000000001,0.0,8463.37576923077
119513,M,129,1.8571428571428572,134.46571428571428,0.0,134.46571428571428,239.57142857142858,17346.077142857142,0.0,17346.077142857142
119514,M,129,4.3,306.694,0.0,306.694,554.6999999999999,39563.526000000005,0.0,39563.526000000005
119515,M,129,4.464285714285714,312.20142857142855,0.0,312.20142857142855,575.8928571428571,40273.98428571428,0.0,40273.98428571428
119516,M,129,4.821428571428571,351.60857142857145,0.0,351.60857142857145,621.9642857142857,45357.50571428572,0.0,45357.50571428572
119517,M,129,5.25,405.34999999999997,11.521428571428572,416.87142857142857,677.25,52290.149999999994,1486.2642857142857,53776.41428571429
119523,A,18,1.868156435483871,131.77629032258065,4.740967741935484,136.5172580645161,33.626815838709675,2371.973225806452,85.33741935483872,2457.3106451612903
119523,M,42,1.868156435483871,131.77629032258065,4.740967741935484,136.5172580645161,78.46257029032257,5534.604193548387,199.12064516129033,5733.724838709677
119523,SA,28,1.868156435483871,131.77629032258065,4.740967741935484,136.5172580645161,52.30838019354839,3689.7361290322583,132.74709677419355,3822.483225806451
119523,W,549,1.868156435483871,131.77629032258065,4.740967741935484,136.5172580645161,1025.617883080645,72345.18338709678,2602.7912903225806,74947.97467741935
119524,A,18,2.7283671285714286,194.2327142857143,43.057857142857145,237.29057142857144,49.11060831428571,3496.1888571428576,775.0414285714286,4271.230285714286
119524,M,42,2.7283671285714286,194.2327142857143,43.057857142857145,237.29057142857144,114.5914194,8157.774000000001,1808.43,9966.204
119524,SA,28,2.7283671285714286,194.2327142857143,43.057857142857145,237.29057142857144,76.3942796,5438.5160000000005,1205.6200000000001,6644.136
119524,W,549,2.7283671285714286,194.2327142857143,43.057857142857145,237.29057142857144,1497.8735535857143,106633.76014285715,23638.76357142857,130272.52371428572
119525,A,18,2.043166096774194,143.40693548387097,37.06483870967742,180.47177419354838,36.77698974193549,2581.3248387096774,667.1670967741935,3248.4919354838707
119525,M,42,2.043166096774194,143.40693548387097,37.06483870967742,180.47177419354838,85.81297606451614,6023.091290322581,1556.7232258064514,7579.814516129032
119525,SA,28,2.043166096774194,143.40693548387097,37.06483870967742,180.47177419354838,57.20865070967743,4015.394193548387,1037.8154838709677,5053.209677419355
119525,W,549,2.043166096774194,143.40693548387097,37.06483870967742,180.47177419354838,1121.6981871290325,78730.40758064516,20348.596451612902,99079.00403225806
119528,A,20,0.638235294117647,42.186470588235295,0.0,42.186470588235295,12.76470588235294,843.7294117647059,0.0,843.7294117647059
119529,A,20,0.638235294117647,42.186470588235295,0.0,42.186470588235295,12.76470588235294,843.7294117647059,0.0,843.7294117647059
119530,A,20,0.638235294117647,42.186470588235295,0.0,42.186470588235295,12.76470588235294,843.7294117647059,0.0,843.7294117647059
119531,A,20,0.638235294117647,42.186470588235295,0.0,42.186470588235295,12.76470588235294,843.7294117647059,0.0,843.7294117647059
119532,A,20,0.638235294117647,42.186470588235295,0.0,42.186470588235295,12.76470588235294,843.7294117647059,0.0,843.7294117647059
119533,A,8,2.78125,140.00875,0.0,140.00875,22.25,1120.07,0.0,1120.07
119534,M,129,6.428571428571429,472.17428571428576,25.28142857142857,497.4557142857143,829.2857142857143,60910.482857142866,3261.3042857142855,64171.787142857145
119557,M,129,2.142857142857143,157.81,0.0,157.81,276.42857142857144,20357.49,0.0,20357.49
119563,M,129,6.464285714285714,467.17142857142863,0.0,467.17142857142863,833.8928571428571,60265.11428571429,0.0,60265.11428571429
119567,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119588,M,129,3.2142857142857144,259.62285714285713,3.9014285714285712,263.5242857142857,414.64285714285717,33491.34857142857,503.2842857142857,33994.63285714286
119596,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119598,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119599,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119600,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119601,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119604,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119606,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119612,A,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119612,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119614,3Y,2,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,1.7689285714285714,122.47333333333334,0.0,131.21512820512822
119614,A,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119619,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119619,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119620,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119622,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119627,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119628,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119629,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119633,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119635,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119639,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119641,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119642,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119643,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119645,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119647,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119657,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119658,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119665,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119677,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119678,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119679,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119685,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119687,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119695,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119696,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119697,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119699,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119701,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119703,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119705,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119707,M,43,6.5,471.64142857142855,0.0,471.64142857142855,279.5,20280.581428571426,0.0,20280.581428571426
119707,SA,8,6.5,471.64142857142855,0.0,471.64142857142855,52.0,3773.1314285714284,0.0,3773.1314285714284
119708,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119708,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119713,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119713,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119728,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119728,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119757,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119759,M,43,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,38.03196428571429,2633.1766666666667,0.0,2821.125256410257
119759,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119761,SA,8,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,7.075714285714286,489.8933333333334,0.0,524.8605128205129
119764,A,20,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,17.689285714285713,1224.7333333333333,0.0,1312.1512820512821
119768,A,20,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,17.689285714285713,1224.7333333333333,0.0,1312.1512820512821
119772,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119773,A,24,1.7878115396825396,126.81888888888889,12.432063492063493,139.25095238095238,42.90747695238095,3043.6533333333336,298.36952380952386,3342.022857142857
119773,M,42,1.7878115396825396,126.81888888888889,12.432063492063493,139.25095238095238,75.08808466666666,5326.393333333333,522.1466666666668,5848.54
119773,SA,28,1.7878115396825396,126.81888888888889,12.432063492063493,139.25095238095238,50.05872311111111,3550.928888888889,348.0977777777778,3899.0266666666666
119773,W,549,1.7878115396825396,126.81888888888889,12.432063492063493,139.25095238095238,981.5085352857143,69623.57,6825.202857142858,76448.77285714286
119774,A,24,1.493825406779661,102.03864406779661,30.106779661016947,132.14542372881357,35.851809762711866,2448.9274576271187,722.5627118644068,3171.4901694915256
119774,M,42,1.493825406779661,102.03864406779661,30.106779661016947,132.14542372881357,62.740667084745766,4285.623050847457,1264.4847457627118,5550.10779661017
119774,SA,28,1.493825406779661,102.03864406779661,30.106779661016947,132.14542372881357,41.827111389830506,2857.082033898305,842.9898305084745,3700.07186440678
119774,W,549,1.493825406779661,102.03864406779661,30.106779661016947,132.14542372881357,820.1101483220339,56019.21559322034,16528.622033898304,72547.83762711864
119775,A,18,1.9689458852459016,139.19245901639343,31.67426229508197,170.86672131147543,35.44102593442623,2505.464262295082,570.1367213114754,3075.6009836065577
119775,M,42,1.9689458852459016,139.19245901639343,31.67426229508197,170.86672131147543,82.69572718032786,5846.083278688524,1330.3190163934428,7176.402295081968
119775,SA,28,1.9689458852459016,139.19245901639343,31.67426229508197,170.86672131147543,55.13048478688525,3897.388852459016,886.8793442622951,4784.268196721312
119775,W,549,1.9689458852459016,139.19245901639343,31.67426229508197,170.86672131147543,1080.951291,76416.65999999999,17389.170000000002,93805.83000000002
119776,A,18,1.5467716333333332,105.88216666666668,34.720333333333336,140.6025,27.8418894,1905.8790000000001,624.966,2530.845
119776,M,42,1.5467716333333332,105.88216666666668,34.720333333333336,140.6025,64.9644086,4447.051,1458.2540000000001,5905.304999999999
119776,SA,28,1.5467716333333332,105.88216666666668,34.720333333333336,140.6025,43.30960573333333,2964.700666666667,972.1693333333334,3936.87
119776,W,549,1.5467716333333332,105.88216666666668,34.720333333333336,140.6025,849.1776266999999,58129.3095,19061.463,77190.77249999999
119777,A,18,1.3279720163934425,92.17049180327868,43.881967213114756,136.05245901639344,23.903496295081965,1659.0688524590162,789.8754098360656,2448.944262295082
119777,M,42,1.3279720163934425,92.17049180327868,43.881967213114756,136.05245901639344,55.77482468852459,3871.1606557377045,1843.0426229508198,5714.203278688525
119777,SA,28,1.3279720163934425,92.17049180327868,43.881967213114756,136.05245901639344,37.18321645901639,2580.773770491803,1228.6950819672131,3809.4688524590165
119777,W,549,1.3279720163934425,92.17049180327868,43.881967213114756,136.05245901639344,729.0566369999999,50601.6,24091.2,74692.8
119778,A,18,1.6101049666666667,114.79616666666668,5.821333333333333,120.6175,28.9818894,2066.331,104.78399999999999,2171.1150000000002
119778,M,42,1.6101049666666667,114.79616666666668,5.821333333333333,120.6175,67.6244086,4821.439,244.49599999999998,5065.935
119778,SA,28,1.6101049666666667,114.79616666666668,5.821333333333333,120.6175,45.08293906666667,3214.292666666667,162.9973333333333,3377.29
119778,W,549,1.6101049666666667,114.79616666666668,5.821333333333333,120.6175,883.9476267,63023.0955,3195.912,66219.0075
119779,A,24,2.565737080645161,186.33048387096773,12.623225806451613,198.95370967741934,61.57768993548387,4471.931612903225,302.9574193548387,4774.889032258065
119779,M,42,2.565737080645161,186.33048387096773,12.623225806451613,198.95370967741934,107.76095738709677,7825.880322580644,530.1754838709677,8356.055806451612
119779,SA,28,2.565737080645161,186.33048387096773,12.623225806451613,198.95370967741934,71.84063825806452,5217.253548387096,353.45032258064515,5570.703870967742
119779,W,549,2.565737080645161,186.33048387096773,12.623225806451613,198.95370967741934,1408.5896572741935,102295.43564516128,6930.150967741935,109225.58661290322
119780,A,24,1.9745444126984126,141.9977777777778,87.73460317460317,229.73238095238094,47.38906590476191,3407.946666666667,2105.6304761904757,5513.5771428571425
119780,M,42,1.9745444126984126,141.9977777777778,87.73460317460317,229.73238095238094,82.93086533333333,5963.906666666668,3684.853333333333,9648.759999999998
119780,SA,28,1.9745444126984126,141.9977777777778,87.73460317460317,229.73238095238094,55.287243555555555,3975.937777777778,2456.5688888888885,6432.506666666666
119780,W,549,1.9745444126984126,141.9977777777778,87.73460317460317,229.73238095238094,1084.0248825714286,77956.78000000001,48166.29714285714,126123.07714285713
119781,A,24,4.144942704918033,187.51508196721312,34.08459016393442,221.59967213114754,99.47862491803278,4500.361967213115,818.0301639344261,5318.392131147541
119781,M,42,4.144942704918033,187.51508196721312,34.08459016393442,221.59967213114754,174.08759360655736,7875.633442622951,1431.5527868852457,9307.186229508197
119781,SA,28,4.144942704918033,187.51508196721312,34.08459016393442,221.59967213114754,116.05839573770491,5250.422295081968,954.3685245901638,6204.790819672131
119781,W,549,4.144942704918033,187.51508196721312,34.08459016393442,221.59967213114754,2275.573545,102945.78,18712.44,121658.22
119782,A,24,5.857686901639344,383.55754098360654,37.89459016393443,421.452131147541,140.58448563934425,9205.380983606557,909.4701639344264,10114.851147540985
119782,M,42,5.857686901639344,383.55754098360654,37.89459016393443,421.452131147541,246.02284986885243,16109.416721311474,1591.5727868852462,17700.989508196722
119782,SA,28,5.857686901639344,383.55754098360654,37.89459016393443,421.452131147541,164.01523324590164,10739.611147540983,1061.048524590164,11800.659672131149
119782,W,549,5.857686901639344,383.55754098360654,37.89459016393443,421.452131147541,3215.870109,210573.09,20804.13,231377.22000000003
119791,M,129,6.317142857142857,480.32,0.0,480.32,814.9114285714285,61961.28,0.0,61961.28
119794,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119803,M,129,8.0,579.6899999999999,0.0,579.6899999999999,1032.0,74780.01,0.0,74780.01
119806,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119809,M,129,4.535714285714286,327.05,0.0,327.05,585.1071428571429,42189.450000000004,0.0,42189.450000000004
119812,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119815,M,129,5.071428571428571,365.05,0.0,365.05,654.2142857142857,47091.450000000004,0.0,47091.450000000004
119818,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119821,M,129,4.5,326.2442857142857,0.0,326.2442857142857,580.5,42085.51285714286,0.0,42085.51285714286
119823,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119824,Q,15,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,13.266964285714286,918.5500000000001,0.0,984.1134615384617
119825,Q,45,0.8844642857142857,61.23666666666667,0.0,65.60756410256411,39.800892857142856,2755.65,0.0,2952.340384615385
119827,M,129,4.23625,304.61875,0.0,304.61875,546.47625,39295.81875,0.0,39295.81875
